Object, API Field Name,IsCustom,npsp field
casechangeevent,SlaExitDate,FALSE,FALSE
casechangeevent,IsStopped,FALSE,FALSE
casechangeevent,StopStartDate,FALSE,FALSE
casechangeevent,CreatedDate,FALSE,FALSE
casechangeevent,CreatedById,FALSE,FALSE
casechangeevent,LastModifiedDate,FALSE,FALSE
casechangeevent,LastModifiedById,FALSE,FALSE
casechangeevent,ServiceContractId,FALSE,FALSE
casechangeevent,EngineeringReqNumber__c,TRUE,FALSE
casechangeevent,SLAViolation__c,TRUE,FALSE
casechangeevent,Product__c,TRUE,FALSE
casechangeevent,PotentialLiability__c,TRUE,FALSE
casecontactrole,Id,FALSE,FALSE
casecontactrole,CasesId,FALSE,FALSE
casecontactrole,ContactId,FALSE,FALSE
casecontactrole,Role,FALSE,FALSE
casecontactrole,CreatedDate,FALSE,FALSE
casecontactrole,CreatedById,FALSE,FALSE
casecontactrole,LastModifiedDate,FALSE,FALSE
casecontactrole,LastModifiedById,FALSE,FALSE
casecontactrole,SystemModstamp,FALSE,FALSE
casecontactrole,IsDeleted,FALSE,FALSE
casesolution,Id,FALSE,FALSE
casesolution,CaseId,FALSE,FALSE
casesolution,SolutionId,FALSE,FALSE
casesolution,CreatedById,FALSE,FALSE
casesolution,CreatedDate,FALSE,FALSE
casesolution,SystemModstamp,FALSE,FALSE
casesolution,IsDeleted,FALSE,FALSE
solution,Id,FALSE,FALSE
solution,IsDeleted,FALSE,FALSE
solution,SolutionNumber,FALSE,FALSE
solution,SolutionName,FALSE,FALSE
solution,IsPublished,FALSE,FALSE
solution,IsPublishedInPublicKb,FALSE,TRUE
solution,Status,FALSE,FALSE
solution,IsReviewed,FALSE,FALSE
solution,SolutionNote,FALSE,FALSE
solution,OwnerId,FALSE,FALSE
solution,CreatedDate,FALSE,FALSE
solution,CreatedById,FALSE,FALSE
solution,LastModifiedDate,FALSE,FALSE
solution,LastModifiedById,FALSE,FALSE
solution,SystemModstamp,FALSE,FALSE
solution,TimesUsed,FALSE,FALSE
solution,LastViewedDate,FALSE,FALSE
solution,LastReferencedDate,FALSE,FALSE
solution,IsHtml,FALSE,FALSE
solutionhistory,Id,FALSE,FALSE
solutionhistory,IsDeleted,FALSE,FALSE
solutionhistory,SolutionId,FALSE,FALSE
solutionhistory,CreatedById,FALSE,FALSE
solutionhistory,CreatedDate,FALSE,FALSE
solutionhistory,Field,FALSE,FALSE
solutionhistory,DataType,FALSE,FALSE
solutionhistory,OldValue,FALSE,FALSE
solutionhistory,NewValue,FALSE,FALSE
solutionfeed,Id,FALSE,FALSE
solutionfeed,ParentId,FALSE,FALSE
solutionfeed,Type,FALSE,FALSE
solutionfeed,CreatedById,FALSE,FALSE
solutionfeed,CreatedDate,FALSE,FALSE
solutionfeed,IsDeleted,FALSE,FALSE
solutionfeed,LastModifiedDate,FALSE,FALSE
solutionfeed,SystemModstamp,FALSE,FALSE
solutionfeed,CommentCount,FALSE,FALSE
solutionfeed,LikeCount,FALSE,FALSE
solutionfeed,Title,FALSE,FALSE
solutionfeed,Body,FALSE,FALSE
solutionfeed,LinkUrl,FALSE,FALSE
solutionfeed,IsRichText,FALSE,FALSE
solutionfeed,RelatedRecordId,FALSE,FALSE
solutionfeed,InsertedById,FALSE,FALSE
solutionfeed,NetworkScope,FALSE,FALSE
solutionfeed,Visibility,FALSE,FALSE
solutionfeed,BestCommentId,FALSE,FALSE
holiday,Id,FALSE,FALSE
holiday,Name,FALSE,FALSE
holiday,Description,FALSE,FALSE
holiday,IsAllDay,FALSE,FALSE
holiday,ActivityDate,FALSE,FALSE
holiday,StartTimeInMinutes,FALSE,FALSE
holiday,EndTimeInMinutes,FALSE,FALSE
holiday,CreatedDate,FALSE,FALSE
holiday,CreatedById,FALSE,FALSE
holiday,LastModifiedDate,FALSE,FALSE
holiday,LastModifiedById,FALSE,FALSE
holiday,SystemModstamp,FALSE,FALSE
holiday,IsRecurrence,FALSE,FALSE
holiday,RecurrenceStartDate,FALSE,FALSE
holiday,RecurrenceEndDateOnly,FALSE,FALSE
holiday,RecurrenceType,FALSE,FALSE
holiday,RecurrenceInterval,FALSE,FALSE
holiday,RecurrenceDayOfWeekMask,FALSE,FALSE
holiday,RecurrenceDayOfMonth,FALSE,FALSE
holiday,RecurrenceInstance,FALSE,FALSE
holiday,RecurrenceMonthOfYear,FALSE,FALSE
additionalnumber,Id,FALSE,FALSE
additionalnumber,IsDeleted,FALSE,FALSE
additionalnumber,CallCenterId,FALSE,FALSE
additionalnumber,Name,FALSE,FALSE
additionalnumber,Description,FALSE,FALSE
additionalnumber,Phone,FALSE,FALSE
additionalnumber,CreatedDate,FALSE,FALSE
additionalnumber,CreatedById,FALSE,FALSE
additionalnumber,LastModifiedDate,FALSE,FALSE
additionalnumber,LastModifiedById,FALSE,FALSE
additionalnumber,SystemModstamp,FALSE,FALSE
callcenter,Id,FALSE,FALSE
callcenter,Name,FALSE,FALSE
callcenter,InternalName,FALSE,FALSE
callcenter,Version,FALSE,FALSE
callcenter,AdapterUrl,FALSE,FALSE
callcenter,CustomSettings,FALSE,FALSE
callcenter,SystemModstamp,FALSE,FALSE
callcenter,CreatedDate,FALSE,FALSE
callcenter,CreatedById,FALSE,FALSE
callcenter,LastModifiedDate,FALSE,FALSE
callcenter,LastModifiedById,FALSE,FALSE
entitlementtemplate,Id,FALSE,FALSE
entitlementtemplate,Name,FALSE,FALSE
entitlementtemplate,BusinessHoursId,FALSE,FALSE
entitlementtemplate,Type,FALSE,FALSE
entitlementtemplate,SlaProcessId,FALSE,FALSE
entitlementtemplate,IsPerIncident,FALSE,FALSE
entitlementtemplate,CasesPerEntitlement,FALSE,FALSE
entitlementtemplate,Term,FALSE,FALSE
entitlementtemplate,SystemModstamp,FALSE,FALSE
entitlementtemplate,CreatedDate,FALSE,FALSE
entitlementtemplate,CreatedById,FALSE,FALSE
entitlementtemplate,LastModifiedDate,FALSE,FALSE
entitlementtemplate,LastModifiedById,FALSE,FALSE
entitlementtemplate,NamespacePrefix,FALSE,FALSE
productentitlementtemplate,Id,FALSE,FALSE
productentitlementtemplate,Product2Id,FALSE,FALSE
productentitlementtemplate,EntitlementTemplateId,FALSE,FALSE
productentitlementtemplate,SystemModstamp,FALSE,FALSE
productentitlementtemplate,CreatedDate,FALSE,FALSE
productentitlementtemplate,CreatedById,FALSE,FALSE
slaprocess,Id,FALSE,FALSE
slaprocess,Name,FALSE,FALSE
slaprocess,NameNorm,FALSE,FALSE
slaprocess,Description,FALSE,FALSE
slaprocess,IsActive,FALSE,FALSE
slaprocess,StartDateField,FALSE,FALSE
slaprocess,SobjectType,FALSE,FALSE
slaprocess,CreatedDate,FALSE,FALSE
slaprocess,CreatedById,FALSE,FALSE
slaprocess,LastModifiedDate,FALSE,FALSE
slaprocess,LastModifiedById,FALSE,FALSE
slaprocess,SystemModstamp,FALSE,FALSE
slaprocess,IsDeleted,FALSE,FALSE
slaprocess,BusinessHoursId,FALSE,FALSE
slaprocess,LastViewedDate,FALSE,FALSE
milestonetype,Id,FALSE,FALSE
milestonetype,Name,FALSE,FALSE
milestonetype,Description,FALSE,FALSE
milestonetype,RecurrenceType,FALSE,FALSE
milestonetype,SystemModstamp,FALSE,FALSE
milestonetype,CreatedDate,FALSE,FALSE
milestonetype,CreatedById,FALSE,FALSE
milestonetype,LastModifiedDate,FALSE,FALSE
milestonetype,LastModifiedById,FALSE,FALSE
casemilestone,Id,FALSE,FALSE
casemilestone,CaseId,FALSE,FALSE
casemilestone,StartDate,FALSE,FALSE
casemilestone,TargetDate,FALSE,FALSE
casemilestone,CompletionDate,FALSE,FALSE
casemilestone,MilestoneTypeId,FALSE,FALSE
casemilestone,IsCompleted,FALSE,FALSE
casemilestone,IsViolated,FALSE,FALSE
casemilestone,SystemModstamp,FALSE,FALSE
casemilestone,CreatedDate,FALSE,FALSE
casemilestone,CreatedById,FALSE,FALSE
casemilestone,LastModifiedDate,FALSE,FALSE
casemilestone,LastModifiedById,FALSE,FALSE
casemilestone,IsDeleted,FALSE,FALSE
casemilestone,TargetResponseInMins,FALSE,FALSE
casemilestone,TargetResponseInHrs,FALSE,FALSE
casemilestone,TargetResponseInDays,FALSE,FALSE
casemilestone,TimeRemainingInMins,FALSE,FALSE
casemilestone,TimeRemainingInHrs,FALSE,FALSE
casemilestone,TimeRemainingInDays,FALSE,FALSE
casemilestone,ElapsedTimeInMins,FALSE,FALSE
casemilestone,ElapsedTimeInHrs,FALSE,FALSE
casemilestone,ElapsedTimeInDays,FALSE,FALSE
casemilestone,TimeSinceTargetInMins,FALSE,FALSE
casemilestone,TimeSinceTargetInHrs,FALSE,FALSE
casemilestone,TimeSinceTargetInDays,FALSE,FALSE
casemilestone,BusinessHoursId,FALSE,FALSE
contentversion,Id,FALSE,FALSE
contentversion,ContentDocumentId,FALSE,FALSE
contentversion,IsLatest,FALSE,FALSE
contentversion,ContentUrl,FALSE,FALSE
contentversion,ContentBodyId,FALSE,FALSE
contentversion,VersionNumber,FALSE,FALSE
contentversion,Title,FALSE,FALSE
contentversion,Description,FALSE,FALSE
contentversion,ReasonForChange,FALSE,FALSE
contentversion,SharingOption,FALSE,FALSE
contentversion,SharingPrivacy,FALSE,FALSE
contentversion,PathOnClient,FALSE,FALSE
contentversion,RatingCount,FALSE,FALSE
contentversion,IsDeleted,FALSE,FALSE
contentversion,ContentModifiedDate,FALSE,FALSE
contentversion,ContentModifiedById,FALSE,FALSE
contentversion,PositiveRatingCount,FALSE,FALSE
contentversion,NegativeRatingCount,FALSE,FALSE
contentversion,FeaturedContentBoost,FALSE,FALSE
contentversion,FeaturedContentDate,FALSE,FALSE
contentversion,OwnerId,FALSE,FALSE
contentversion,CreatedById,FALSE,FALSE
contentversion,CreatedDate,FALSE,FALSE
contentversion,LastModifiedById,FALSE,FALSE
contentversion,LastModifiedDate,FALSE,FALSE
contentversion,SystemModstamp,FALSE,FALSE
contentversion,TagCsv,FALSE,FALSE
contentversion,FileType,FALSE,FALSE
contentversion,PublishStatus,FALSE,FALSE
contentversion,VersionData,FALSE,FALSE
contentversion,ContentSize,FALSE,FALSE
contentversion,FileExtension,FALSE,FALSE
contentversion,FirstPublishLocationId,FALSE,FALSE
contentversion,Origin,FALSE,FALSE
contentversion,NetworkId,FALSE,FALSE
contentversion,ContentLocation,FALSE,FALSE
contentversion,TextPreview,FALSE,FALSE
contentversion,ExternalDocumentInfo1,FALSE,FALSE
contentversion,ExternalDocumentInfo2,FALSE,FALSE
contentversion,ExternalDataSourceId,FALSE,FALSE
contentversion,Checksum,FALSE,FALSE
contentversion,IsMajorVersion,FALSE,FALSE
contentversion,IsAssetEnabled,FALSE,FALSE
contentversionhistory,Id,FALSE,FALSE
contentversionhistory,IsDeleted,FALSE,FALSE
contentversionhistory,ContentVersionId,FALSE,FALSE
contentversionhistory,CreatedById,FALSE,FALSE
contentversionhistory,CreatedDate,FALSE,FALSE
contentversionhistory,Field,FALSE,FALSE
contentversionhistory,DataType,FALSE,FALSE
contentversionhistory,OldValue,FALSE,FALSE
contentversionhistory,NewValue,FALSE,FALSE
contentversionchangeevent,Id,FALSE,FALSE
contentversionchangeevent,ReplayId,FALSE,FALSE
contentversionchangeevent,ChangeEventHeader,FALSE,FALSE
contentversionchangeevent,ContentDocumentId,FALSE,FALSE
contentversionchangeevent,IsLatest,FALSE,FALSE
contentversionchangeevent,ContentUrl,FALSE,FALSE
contentversionchangeevent,ContentBodyId,FALSE,FALSE
contentversionchangeevent,VersionNumber,FALSE,FALSE
contentversionchangeevent,Title,FALSE,FALSE
contentversionchangeevent,Description,FALSE,FALSE
contentversionchangeevent,ReasonForChange,FALSE,FALSE
contentversionchangeevent,SharingOption,FALSE,FALSE
contentversionchangeevent,SharingPrivacy,FALSE,FALSE
contentversionchangeevent,PathOnClient,FALSE,FALSE
contentversionchangeevent,RatingCount,FALSE,FALSE
contentversionchangeevent,ContentModifiedDate,FALSE,FALSE
contentversionchangeevent,ContentModifiedById,FALSE,FALSE
contentversionchangeevent,PositiveRatingCount,FALSE,FALSE
contentversionchangeevent,NegativeRatingCount,FALSE,FALSE
contentversionchangeevent,FeaturedContentBoost,FALSE,FALSE
contentversionchangeevent,FeaturedContentDate,FALSE,FALSE
contentversionchangeevent,OwnerId,FALSE,FALSE
contentversionchangeevent,CreatedById,FALSE,FALSE
contentversionchangeevent,CreatedDate,FALSE,FALSE
contentversionchangeevent,LastModifiedById,FALSE,FALSE
contentversionchangeevent,LastModifiedDate,FALSE,FALSE
contentversionchangeevent,FileType,FALSE,FALSE
contentversionchangeevent,PublishStatus,FALSE,FALSE
contentversionchangeevent,ContentSize,FALSE,FALSE
contentversionchangeevent,FirstPublishLocationId,FALSE,FALSE
contentversionchangeevent,Origin,FALSE,FALSE
contentversionchangeevent,NetworkId,FALSE,FALSE
contentversionchangeevent,ContentLocation,FALSE,FALSE
contentversionchangeevent,TextPreview,FALSE,FALSE
contentversionchangeevent,ExternalDocumentInfo1,FALSE,FALSE
contentversionchangeevent,ExternalDocumentInfo2,FALSE,FALSE
contentversionchangeevent,ExternalDataSourceId,FALSE,FALSE
contentversionchangeevent,IsMajorVersion,FALSE,FALSE
contentdocument,Id,FALSE,FALSE
contentdocument,CreatedById,FALSE,FALSE
contentdocument,CreatedDate,FALSE,FALSE
contentdocument,LastModifiedById,FALSE,FALSE
contentdocument,LastModifiedDate,FALSE,FALSE
contentdocument,IsArchived,FALSE,FALSE
contentdocument,ArchivedById,FALSE,FALSE
contentdocument,ArchivedDate,FALSE,FALSE
contentdocument,IsDeleted,FALSE,FALSE
contentdocument,OwnerId,FALSE,FALSE
contentdocument,SystemModstamp,FALSE,FALSE
contentdocument,Title,FALSE,FALSE
contentdocument,PublishStatus,FALSE,FALSE
contentdocument,LatestPublishedVersionId,FALSE,FALSE
contentdocument,ParentId,FALSE,FALSE
contentdocument,LastViewedDate,FALSE,FALSE
contentdocument,LastReferencedDate,FALSE,FALSE
contentdocument,Description,FALSE,FALSE
contentdocument,ContentSize,FALSE,FALSE
contentdocument,FileType,FALSE,FALSE
contentdocument,FileExtension,FALSE,FALSE
contentdocument,SharingOption,FALSE,FALSE
contentdocument,SharingPrivacy,FALSE,FALSE
contentdocument,ContentModifiedDate,FALSE,FALSE
contentdocument,ContentAssetId,FALSE,FALSE
contentdocumenthistory,Id,FALSE,FALSE
contentdocumenthistory,IsDeleted,FALSE,FALSE
contentdocumenthistory,ContentDocumentId,FALSE,FALSE
contentdocumenthistory,CreatedById,FALSE,FALSE
contentdocumenthistory,CreatedDate,FALSE,FALSE
contentdocumenthistory,Field,FALSE,FALSE
contentdocumenthistory,DataType,FALSE,FALSE
contentdocumenthistory,OldValue,FALSE,FALSE
contentdocumenthistory,NewValue,FALSE,FALSE
contentdocumentfeed,Id,FALSE,FALSE
contentdocumentfeed,ParentId,FALSE,FALSE
contentdocumentfeed,Type,FALSE,FALSE
contentdocumentfeed,CreatedById,FALSE,FALSE
contentdocumentfeed,CreatedDate,FALSE,FALSE
contentdocumentfeed,IsDeleted,FALSE,FALSE
contentdocumentfeed,LastModifiedDate,FALSE,FALSE
contentdocumentfeed,SystemModstamp,FALSE,FALSE
contentdocumentfeed,CommentCount,FALSE,FALSE
contentdocumentfeed,LikeCount,FALSE,FALSE
contentdocumentfeed,Title,FALSE,FALSE
contentdocumentfeed,Body,FALSE,FALSE
contentdocumentfeed,LinkUrl,FALSE,FALSE
contentdocumentfeed,IsRichText,FALSE,FALSE
contentdocumentfeed,RelatedRecordId,FALSE,FALSE
contentdocumentfeed,InsertedById,FALSE,FALSE
contentdocumentfeed,NetworkScope,FALSE,FALSE
contentdocumentfeed,Visibility,FALSE,FALSE
contentdocumentfeed,BestCommentId,FALSE,FALSE
contentdocumentchangeevent,Id,FALSE,FALSE
contentdocumentchangeevent,ReplayId,FALSE,FALSE
contentdocumentchangeevent,ChangeEventHeader,FALSE,FALSE
contentdocumentchangeevent,CreatedById,FALSE,FALSE
contentdocumentchangeevent,CreatedDate,FALSE,FALSE
contentdocumentchangeevent,LastModifiedById,FALSE,FALSE
contentdocumentchangeevent,LastModifiedDate,FALSE,FALSE
contentdocumentchangeevent,IsArchived,FALSE,FALSE
contentdocumentchangeevent,ArchivedById,FALSE,FALSE
contentdocumentchangeevent,ArchivedDate,FALSE,FALSE
contentdocumentchangeevent,OwnerId,FALSE,FALSE
contentdocumentchangeevent,Title,FALSE,FALSE
contentdocumentchangeevent,PublishStatus,FALSE,FALSE
contentdocumentchangeevent,LatestPublishedVersionId,FALSE,FALSE
contentdocumentchangeevent,ParentId,FALSE,FALSE
contentdocumentchangeevent,ContentModifiedDate,FALSE,FALSE
contentdocumentchangeevent,ContentAssetId,FALSE,FALSE
contentdocumentlink,Id,FALSE,FALSE
contentdocumentlink,LinkedEntityId,FALSE,FALSE
contentdocumentlink,ContentDocumentId,FALSE,FALSE
contentdocumentlink,IsDeleted,FALSE,FALSE
contentdocumentlink,SystemModstamp,FALSE,FALSE
contentdocumentlink,ShareType,FALSE,FALSE
contentdocumentlink,Visibility,FALSE,FALSE
contentdocumentlinkchangeevent,Id,FALSE,FALSE
contentdocumentlinkchangeevent,ReplayId,FALSE,FALSE
contentdocumentlinkchangeevent,ChangeEventHeader,FALSE,FALSE
contentdocumentlinkchangeevent,LinkedEntityId,FALSE,FALSE
contentdocumentlinkchangeevent,ContentDocumentId,FALSE,FALSE
contentdocumentlinkchangeevent,ShareType,FALSE,FALSE
contentdocumentlinkchangeevent,Visibility,FALSE,FALSE
folderedcontentdocument,Id,FALSE,FALSE
folderedcontentdocument,IsFolder,FALSE,FALSE
folderedcontentdocument,ContentDocumentId,FALSE,FALSE
folderedcontentdocument,ParentContentFolderId,FALSE,FALSE
folderedcontentdocument,IsDeleted,FALSE,FALSE
folderedcontentdocument,Title,FALSE,FALSE
folderedcontentdocument,FileType,FALSE,FALSE
folderedcontentdocument,ContentSize,FALSE,FALSE
folderedcontentdocument,FileExtension,FALSE,FALSE
folderedcontentdocument,CreatedDate,FALSE,FALSE
folderedcontentdocument,CreatedById,FALSE,FALSE
folderedcontentdocument,LastModifiedDate,FALSE,FALSE
folderedcontentdocument,LastModifiedById,FALSE,FALSE
folderedcontentdocument,SystemModstamp,FALSE,FALSE
contentfolderitem,Id,FALSE,FALSE
contentfolderitem,IsDeleted,FALSE,FALSE
contentfolderitem,IsFolder,FALSE,FALSE
contentfolderitem,ParentContentFolderId,FALSE,FALSE
contentfolderitem,Title,FALSE,FALSE
contentfolderitem,FileType,FALSE,FALSE
contentfolderitem,ContentSize,FALSE,FALSE
contentfolderitem,FileExtension,FALSE,FALSE
contentfolderitem,CreatedDate,FALSE,FALSE
contentfolderitem,CreatedById,FALSE,FALSE
contentfolderitem,LastModifiedDate,FALSE,FALSE
contentfolderitem,LastModifiedById,FALSE,FALSE
contentfolderitem,SystemModstamp,FALSE,FALSE
contentworkspace,Id,FALSE,FALSE
contentworkspace,Name,FALSE,FALSE
contentworkspace,Description,FALSE,FALSE
contentworkspace,TagModel,FALSE,FALSE
contentworkspace,CreatedById,FALSE,FALSE
contentworkspace,CreatedDate,FALSE,FALSE
contentworkspace,LastModifiedById,FALSE,FALSE
contentworkspace,SystemModstamp,FALSE,FALSE
contentworkspace,LastModifiedDate,FALSE,FALSE
contentworkspace,DefaultRecordTypeId,FALSE,FALSE
contentworkspace,IsRestrictContentTypes,FALSE,FALSE
contentworkspace,IsRestrictLinkedContentTypes,FALSE,FALSE
contentworkspace,WorkspaceType,FALSE,FALSE
contentworkspace,ShouldAddCreatorMembership,FALSE,FALSE
contentworkspace,LastWorkspaceActivityDate,FALSE,FALSE
contentworkspace,RootContentFolderId,FALSE,FALSE
contentworkspace,NamespacePrefix,FALSE,FALSE
contentworkspace,DeveloperName,FALSE,FALSE
contentworkspace,WorkspaceImageId,FALSE,FALSE
contentworkspacedoc,Id,FALSE,FALSE
contentworkspacedoc,ContentWorkspaceId,FALSE,FALSE
contentworkspacedoc,ContentDocumentId,FALSE,FALSE
contentworkspacedoc,CreatedDate,FALSE,FALSE
contentworkspacedoc,SystemModstamp,FALSE,FALSE
contentworkspacedoc,IsOwner,FALSE,FALSE
contentworkspacedoc,IsDeleted,FALSE,FALSE
contentworkspacepermission,Id,FALSE,FALSE
contentworkspacepermission,Name,FALSE,FALSE
contentworkspacepermission,Type,FALSE,FALSE
contentworkspacepermission,PermissionsManageWorkspace,FALSE,FALSE
contentworkspacepermission,PermissionsAddContent,FALSE,FALSE
contentworkspacepermission,PermissionsAddContentOBO,FALSE,FALSE
contentworkspacepermission,PermissionsArchiveContent,FALSE,FALSE
contentworkspacepermission,PermissionsDeleteContent,FALSE,FALSE
contentworkspacepermission,PermissionsFeatureContent,FALSE,FALSE
contentworkspacepermission,PermissionsViewComments,FALSE,FALSE
contentworkspacepermission,PermissionsAddComment,FALSE,FALSE
contentworkspacepermission,PermissionsModifyComments,FALSE,FALSE
contentworkspacepermission,PermissionsTagContent,FALSE,FALSE
contentworkspacepermission,PermissionsDeliverContent,FALSE,FALSE
contentworkspacepermission,PermissionsChatterSharing,FALSE,FALSE
contentworkspacepermission,PermissionsOrganizeFileAndFolder,FALSE,FALSE
contentworkspacepermission,CreatedById,FALSE,FALSE
contentworkspacepermission,CreatedDate,FALSE,FALSE
contentworkspacepermission,LastModifiedDate,FALSE,FALSE
contentworkspacepermission,SystemModstamp,FALSE,FALSE
contentworkspacepermission,LastModifiedById,FALSE,FALSE
contentworkspacepermission,Description,FALSE,FALSE
contenttagsubscription,Id,FALSE,FALSE
contenttagsubscription,UserId,FALSE,FALSE
contentversioncomment,Id,FALSE,FALSE
contentversioncomment,ContentDocumentId,FALSE,FALSE
contentversioncomment,ContentVersionId,FALSE,FALSE
contentversioncomment,UserComment,FALSE,FALSE
contentversioncomment,CreatedById,FALSE,FALSE
contentversioncomment,CreatedDate,FALSE,FALSE
contentversioncomment,IsDeleted,FALSE,FALSE
contentversioncomment,SystemModstamp,FALSE,FALSE
contentnotification,Id,FALSE,FALSE
contentnotification,Nature,FALSE,FALSE
contentnotification,UsersId,FALSE,FALSE
contentnotification,CreatedDate,FALSE,FALSE
contentnotification,EntityType,FALSE,FALSE
contentnotification,EntityIdentifierId,FALSE,FALSE
contentnotification,Subject,FALSE,FALSE
contentnotification,Text,FALSE,FALSE
contentversionrating,Id,FALSE,FALSE
contentversionrating,UserId,FALSE,FALSE
contentversionrating,ContentVersionId,FALSE,FALSE
contentversionrating,Rating,FALSE,FALSE
contentversionrating,UserComment,FALSE,FALSE
contentversionrating,CreatedDate,FALSE,FALSE
contentversionrating,IsDeleted,FALSE,FALSE
contentversionrating,SystemModstamp,FALSE,FALSE
contentversionrating,LastModifiedDate,FALSE,FALSE
contentworkspacesubscription,Id,FALSE,FALSE
contentworkspacesubscription,UserId,FALSE,FALSE
contentworkspacesubscription,ContentWorkspaceId,FALSE,FALSE
contentworkspacesubscription,SystemModstamp,FALSE,FALSE
contentdocumentsubscription,Id,FALSE,FALSE
contentdocumentsubscription,UserId,FALSE,FALSE
contentdocumentsubscription,ContentDocumentId,FALSE,FALSE
contentdocumentsubscription,IsCommentSub,FALSE,FALSE
contentdocumentsubscription,IsDocumentSub,FALSE,FALSE
contentdocumentsubscription,IsDeleted,FALSE,FALSE
contentdocumentsubscription,SystemModstamp,FALSE,FALSE
contentworkspacemember,Id,FALSE,FALSE
contentworkspacemember,ContentWorkspaceId,FALSE,FALSE
contentworkspacemember,ContentWorkspacePermissionId,FALSE,FALSE
contentworkspacemember,MemberId,FALSE,FALSE
contentworkspacemember,MemberType,FALSE,FALSE
contentworkspacemember,CreatedById,FALSE,FALSE
contentworkspacemember,CreatedDate,FALSE,FALSE
contentworkspacemember,SystemModstamp,FALSE,FALSE
contentusersubscription,Id,FALSE,FALSE
contentusersubscription,SubscriberUserId,FALSE,FALSE
contentusersubscription,SubscribedToUserId,FALSE,FALSE
contentdistribution,Id,FALSE,FALSE
contentdistribution,CreatedDate,FALSE,FALSE
contentdistribution,CreatedById,FALSE,FALSE
contentdistribution,OwnerId,FALSE,FALSE
contentdistribution,LastModifiedDate,FALSE,FALSE
contentdistribution,LastModifiedById,FALSE,FALSE
contentdistribution,SystemModstamp,FALSE,FALSE
contentdistribution,Name,FALSE,FALSE
contentdistribution,IsDeleted,FALSE,FALSE
contentdistribution,ContentVersionId,FALSE,FALSE
contentdistribution,ContentDocumentId,FALSE,FALSE
contentdistribution,RelatedRecordId,FALSE,FALSE
contentdistribution,PreferencesAllowPDFDownload,FALSE,FALSE
contentdistribution,PreferencesAllowOriginalDownload,FALSE,FALSE
contentdistribution,PreferencesPasswordRequired,FALSE,FALSE
contentdistribution,PreferencesNotifyOnVisit,FALSE,FALSE
contentdistribution,PreferencesLinkLatestVersion,FALSE,FALSE
contentdistribution,PreferencesAllowViewInBrowser,FALSE,FALSE
contentdistribution,PreferencesExpires,FALSE,FALSE
contentdistribution,PreferencesNotifyRndtnComplete,FALSE,FALSE
contentdistribution,ExpiryDate,FALSE,FALSE
contentdistribution,Password,FALSE,FALSE
contentdistribution,ViewCount,FALSE,FALSE
contentdistribution,FirstViewDate,FALSE,FALSE
contentdistribution,LastViewDate,FALSE,FALSE
contentdistribution,DistributionPublicUrl,FALSE,TRUE
contentdistribution,ContentDownloadUrl,FALSE,FALSE
contentdistribution,PdfDownloadUrl,FALSE,FALSE
contentdistributionview,Id,FALSE,FALSE
contentdistributionview,DistributionId,FALSE,FALSE
contentdistributionview,ParentViewId,FALSE,FALSE
contentdistributionview,CreatedDate,FALSE,FALSE
contentdistributionview,CreatedById,FALSE,FALSE
contentdistributionview,SystemModstamp,FALSE,FALSE
contentdistributionview,IsDeleted,FALSE,FALSE
contentdistributionview,IsInternal,FALSE,FALSE
contentdistributionview,IsDownload,FALSE,FALSE
attachedcontentdocument,Id,FALSE,FALSE
attachedcontentdocument,IsDeleted,FALSE,FALSE
attachedcontentdocument,LinkedEntityId,FALSE,FALSE
attachedcontentdocument,ContentDocumentId,FALSE,FALSE
attachedcontentdocument,Title,FALSE,FALSE
attachedcontentdocument,CreatedById,FALSE,FALSE
attachedcontentdocument,CreatedDate,FALSE,FALSE
attachedcontentdocument,LastModifiedById,FALSE,FALSE
attachedcontentdocument,LastModifiedDate,FALSE,FALSE
attachedcontentdocument,FileType,FALSE,FALSE
attachedcontentdocument,ContentSize,FALSE,FALSE
attachedcontentdocument,FileExtension,FALSE,FALSE
attachedcontentdocument,ContentUrl,FALSE,FALSE
attachedcontentdocument,ExternalDataSourceName,FALSE,FALSE
attachedcontentdocument,ExternalDataSourceType,FALSE,FALSE
attachedcontentdocument,SharingOption,FALSE,FALSE
combinedattachment,Id,FALSE,FALSE
combinedattachment,IsDeleted,FALSE,FALSE
combinedattachment,ParentId,FALSE,FALSE
combinedattachment,RecordType,FALSE,FALSE
combinedattachment,Title,FALSE,FALSE
combinedattachment,CreatedDate,FALSE,FALSE
combinedattachment,CreatedById,FALSE,FALSE
combinedattachment,LastModifiedDate,FALSE,FALSE
combinedattachment,LastModifiedById,FALSE,FALSE
combinedattachment,FileType,FALSE,FALSE
combinedattachment,ContentSize,FALSE,FALSE
combinedattachment,FileExtension,FALSE,FALSE
combinedattachment,ContentUrl,FALSE,FALSE
combinedattachment,ExternalDataSourceName,FALSE,FALSE
combinedattachment,ExternalDataSourceType,FALSE,FALSE
combinedattachment,SharingOption,FALSE,FALSE
ownedcontentdocument,Id,FALSE,FALSE
ownedcontentdocument,IsDeleted,FALSE,FALSE
ownedcontentdocument,OwnerId,FALSE,FALSE
ownedcontentdocument,ContentDocumentId,FALSE,FALSE
ownedcontentdocument,Title,FALSE,FALSE
ownedcontentdocument,CreatedById,FALSE,FALSE
ownedcontentdocument,CreatedDate,FALSE,FALSE
